Source,Target,Weight,Type
Harriet Jones,Wilfred Mott,1,undirected
Harvest ranger,Amy Pond,1,undirected
Harvest ranger,Cyril Arwell,1,undirected
Harvest ranger,Eleventh Doctor,1,undirected
Harvest ranger,Lily Arwell,1,undirected
Harvest ranger,Madge Arwell,1,undirected
Harvest ranger,Rory Williams,1,undirected
Hawthorne (The Beast Below),Amy Pond,1,undirected
Hawthorne (The Beast Below),Eleventh Doctor,1,undirected
Hawthorne (The Beast Below),Liz 10,1,undirected
Heather (The Pilot),Bill Potts,2,undirected
Heather (The Pilot),Cybermen,1,undirected
Heather (The Pilot),First Doctor,1,undirected
Heather (The Pilot),Nardole,2,undirected
Heather (The Pilot),Sentient oil,1,undirected
Heather (The Pilot),The Master,2,undirected
Heather (The Pilot),Twelfth Doctor,2,undirected
Heavenly Host,Alonso Frame,1,undirected
Heavenly Host,Astrid Peth,1,undirected
Heavenly Host,Copper (Voyage of the Damned),1,undirected
Heavenly Host,Max Capricorn,1,undirected
Heavenly Host,Tenth Doctor,1,undirected
Heavenly Host,Wilfred Mott,1,undirected
Henry Avery,Amy Pond,1,undirected
Henry Avery,Eleventh Doctor,1,undirected
Henry Avery,Rory Williams,1,undirected
High Priestess (The Fires of Pompeii),Donna Noble,1,undirected
High Priestess (The Fires of Pompeii),Tenth Doctor,1,undirected
House (The Doctor's Wife),Amy Pond,1,undirected
House (The Doctor's Wife),Eleventh Doctor,1,undirected
House (The Doctor's Wife),Idris,1,undirected
House (The Doctor's Wife),Rory Williams,1,undirected
House (The Doctor's Wife),The Doctor's TARDIS,1,undirected
Hydroflax,Nardole,1,undirected
Hydroflax,River Song,1,undirected
Hydroflax,Twelfth Doctor,1,undirected
Ianto Jones,Dalek Caan,1,undirected
Ianto Jones,Davros,2,undirected
Ianto Jones,Donna Noble,2,undirected
Ianto Jones,Francine Jones,2,undirected
Ianto Jones,Gwen Cooper,2,undirected
Ianto Jones,Harriet Jones,1,undirected
Ianto Jones,Jack Harkness,2,undirected
Ianto Jones,Jackie Tyler,1,undirected
Ianto Jones,K9 Mark IV,1,undirected
Ianto Jones,Luke Smith,2,undirected
Ianto Jones,Martha Jones,2,undirected
Ianto Jones,Mickey Smith,1,undirected
Ianto Jones,Mr Smith,2,undirected
Ianto Jones,Rose Tyler,2,undirected
Ianto Jones,Sarah Jane Smith,2,undirected
Ianto Jones,Supreme Dalek (The Stolen Earth),2,undirected
Ianto Jones,Sylvia Noble,2,undirected
Ianto Jones,Tenth Doctor,2,undirected
Ianto Jones,Tenth Doctor (Journey's End),1,undirected
Ianto Jones,Wilfred Mott,2,undirected
Ice Warrior,Alpha Centauri (The Curse of Peladon),1,undirected
Ice Warrior,Bill Potts,1,undirected
Ice Warrior,Neville Catchlove,1,undirected
Ice Warrior,The Master,1,undirected
Ice Warrior,Twelfth Doctor,1,undirected
Idris,Amy Pond,1,undirected
Idris,Eleventh Doctor,1,undirected
Idris,House (The Doctor's Wife),1,undirected
Idris,Rory Williams,1,undirected
Idris,The Doctor's TARDIS,1,undirected
Jac (The Magician's Apprentice),Bonnie (The Zygon Invasion),2,undirected
Jac (The Magician's Apprentice),Kate Stewart,1,undirected
Jac (The Magician's Apprentice),Petronella Osgood,1,undirected
Jac (The Magician's Apprentice),Twelfth Doctor,1,undirected
Jack Harkness,Alonso Frame,1,undirected
Jack Harkness,Bad Wolf (entity),1,undirected
Jack Harkness,Blon Fel-Fotch Passameer-Day Slitheen,1,undirected
Jack Harkness,Clive Jones,2,undirected
Jack Harkness,Dalek Caan,1,undirected
Jack Harkness,Dalek Emperor in the Last Great Time War,1,undirected
Jack Harkness,Dalek of human origin,1,undirected
Jack Harkness,Davros,2,undirected
Jack Harkness,Donna Noble,3,undirected
Jack Harkness,Eleventh Doctor,1,undirected
Jack Harkness,Empty Child,2,undirected
Jack Harkness,Francine Jones,4,undirected
Jack Harkness,Futurekind,1,undirected
Jack Harkness,Gat,1,undirected
Jack Harkness,Graham O'Brien,2,undirected
Jack Harkness,Gwen Cooper,2,undirected
Jack Harkness,Harriet Jones,1,undirected
Jack Harkness,Ianto Jones,2,undirected
Jack Harkness,Jack Robertson,1,undirected
Jack Harkness,Jackie Tyler,3,undirected
Jack Harkness,K9 Mark IV,1,undirected
Jack Harkness,Leo Jones,1,undirected
Jack Harkness,Luke Smith,3,undirected
Jack Harkness,Lynda Moss,2,undirected
Jack Harkness,Martha Jones,6,undirected
Jack Harkness,Mickey Smith,4,undirected
Jack Harkness,Mr Smith,2,undirected
Jack Harkness,Ninth Doctor,5,undirected
Jack Harkness,Ood Sigma,1,undirected
Jack Harkness,Pol-Kon-Don,1,undirected
Jack Harkness,Rassilon,1,undirected
Jack Harkness,Reconnaissance Dalek,1,undirected
Jack Harkness,Rose Tyler,8,undirected
Jack Harkness,Ryan Sinclair,2,undirected
Jack Harkness,Sarah Jane Smith,3,undirected
Jack Harkness,Supreme Dalek (The Stolen Earth),2,undirected
Jack Harkness,Sylvia Noble,3,undirected
Jack Harkness,Tenth Doctor,7,undirected
Jack Harkness,Tenth Doctor (Journey's End),1,undirected
Jack Harkness,The Doctor (Fugitive of the Judoon),1,undirected
Jack Harkness,The Master,4,undirected
Jack Harkness,Thirteenth Doctor,2,undirected
Jack Harkness,Tish Jones,2,undirected
Jack Harkness,Weeping Angel,1,undirected
Jack Harkness,Wilfred Mott,3,undirected
Jack Harkness,Yasmin Khan,2,undirected
Jack Robertson,Giant spider (Arachnids in the UK),1,undirected
Jack Robertson,Grace O'Brien,1,undirected
Jack Robertson,Graham O'Brien,2,undirected
Jack Robertson,Hakim Khan,1,undirected
Jack Robertson,Jack Harkness,1,undirected
Jack Robertson,Najia Khan,1,undirected
Jack Robertson,Reconnaissance Dalek,1,undirected
Jack Robertson,Ryan Sinclair,2,undirected
Jack Robertson,Sonya Khan,1,undirected
Jack Robertson,Thirteenth Doctor,2,undirected
Jack Robertson,Yasmin Khan,2,undirected
Jackie Tyler,Abzorbaloff,1,undirected
Jackie Tyler,Alonso Frame,1,undirected
Jackie Tyler,Bad Wolf (entity),1,undirected
Jackie Tyler,Casp,1,undirected
Jackie Tyler,Cassandra O'Brien.Δ17,2,undirected
Jackie Tyler,Clive Finch,1,undirected
Jackie Tyler,Cyber-Leader One,1,undirected
Jackie Tyler,Dalek Caan,1,undirected
Jackie Tyler,Dalek Emperor in the Last Great Time War,1,undirected
Jackie Tyler,Dalek Sec,1,undirected
Jackie Tyler,Davros,1,undirected
Jackie Tyler,Donna Noble,3,undirected
Jackie Tyler,Eleventh Doctor,1,undirected
Jackie Tyler,Face of Boe,2,undirected
Jackie Tyler,Francine Jones,1,undirected
Jackie Tyler,Gwen Cooper,1,undirected
Jackie Tyler,Harriet Jones,3,undirected
Jackie Tyler,Ianto Jones,1,undirected
Jackie Tyler,Jack Harkness,3,undirected
Jackie Tyler,Jake Simmonds,2,undirected
Jackie Tyler,Jocrassa Fel-Fotch Passameer-Day Slitheen,2,undirected
Jackie Tyler,John Lumic,1,undirected
Jackie Tyler,K9 Mark IV,1,undirected
Jackie Tyler,Luke Smith,2,undirected
Jackie Tyler,Lynda Moss,1,undirected
Jackie Tyler,Martha Jones,2,undirected
Jackie Tyler,Matron,1,undirected
Jackie Tyler,Mickey Smith,11,undirected
Jackie Tyler,Mr Smith,1,undirected
Jackie Tyler,Nestene Consciousness,1,undirected
Jackie Tyler,Ninth Doctor,6,undirected
Jackie Tyler,Ood Sigma,1,undirected
Jackie Tyler,Pete Tyler,1,undirected
Jackie Tyler,Pete Tyler (Pete's World),2,undirected
Jackie Tyler,Rassilon,1,undirected
Jackie Tyler,Reaper,1,undirected
Jackie Tyler,Ricky Smith,1,undirected
Jackie Tyler,Rose Tyler,14,undirected
Jackie Tyler,Sarah Jane Smith,2,undirected
Jackie Tyler,Supreme Dalek (The Stolen Earth),1,undirected
Jackie Tyler,Sycorax leader,1,undirected
Jackie Tyler,Sylvia Noble,2,undirected
Jackie Tyler,Tenth Doctor,9,undirected
Jackie Tyler,Tenth Doctor (Journey's End),1,undirected
Jackie Tyler,The Master,1,undirected
Jackie Tyler,Toshiko Sato,1,undirected
Jackie Tyler,Wilfred Mott,2,undirected
Jackie Tyler,Yvonne Hartman,2,undirected
Jackie Tyler (Pete's World),Cybermen,1,undirected
Jackie Tyler (Pete's World),Jake Simmonds,1,undirected
Jackie Tyler (Pete's World),John Lumic,1,undirected
Jackie Tyler (Pete's World),Mickey Smith,1,undirected
Jackie Tyler (Pete's World),Pete Tyler (Pete's World),1,undirected
Jackie Tyler (Pete's World),Ricky Smith,1,undirected
Jackie Tyler (Pete's World),Rose Tyler,1,undirected
Jackie Tyler (Pete's World),Tenth Doctor,1,undirected
Jackson Lake,Mercy Hartigan,1,undirected
Jackson Lake,Rosita Farisi,1,undirected
Jackson Lake,Tenth Doctor,1,undirected
Jake Simmonds,Cybermen,1,undirected
Jake Simmonds,Dalek Sec,1,undirected
Jake Simmonds,Donna Noble,1,undirected
Jake Simmonds,Jackie Tyler,2,undirected
Jake Simmonds,Jackie Tyler (Pete's World),1,undirected
Jake Simmonds,John Lumic,2,undirected
Jake Simmonds,Mickey Smith,3,undirected
Jake Simmonds,Pete Tyler (Pete's World),3,undirected
Jake Simmonds,Ricky Smith,2,undirected
Jake Simmonds,Rose Tyler,3,undirected
Jake Simmonds,Tenth Doctor,3,undirected
Jake Simmonds,Yvonne Hartman,1,undirected
James I,Graham O'Brien,1,undirected
James I,Morax Queen,1,undirected
James I,Ryan Sinclair,1,undirected
James I,Thirteenth Doctor,1,undirected
James I,Yasmin Khan,1,undirected
Jeanne-Antoinette Poisson,Clockwork Droid,1,undirected
Jeanne-Antoinette Poisson,Control node (The Girl in the Fireplace),1,undirected
Jeanne-Antoinette Poisson,Mickey Smith,1,undirected
Jeanne-Antoinette Poisson,Rose Tyler,1,undirected
Jeanne-Antoinette Poisson,Tenth Doctor,1,undirected
Jennifer Lucas (Ganger),Amy Pond,1,undirected
Jennifer Lucas (Ganger),Eleventh Doctor,1,undirected
Jennifer Lucas (Ganger),Eleventh Doctor (Ganger),1,undirected
Jennifer Lucas (Ganger),Rory Williams,1,undirected
Jenny (The Doctor's Daughter),Cobb (The Doctor's Daughter),1,undirected
Jenny (The Doctor's Daughter),Donna Noble,1,undirected
Jenny (The Doctor's Daughter),Martha Jones,1,undirected
Jenny (The Doctor's Daughter),Tenth Doctor,1,undirected
Jenny Flint,Eleventh Doctor,1,undirected
Jenny Flint,Strax,1,undirected
Jenny Flint,Vastra,1,undirected
Jimmy Stalkingwolf,Azlok,1,undirected
Jimmy Stalkingwolf,Cassie Rice,1,undirected
Jimmy Stalkingwolf,Lord,1,undirected
Jimmy Stalkingwolf,Tenth Doctor,1,undirected
Jocrassa Fel-Fotch Passameer-Day Slitheen,Harriet Jones,2,undirected
Jocrassa Fel-Fotch Passameer-Day Slitheen,Jackie Tyler,2,undirected
Jocrassa Fel-Fotch Passameer-Day Slitheen,Mickey Smith,2,undirected
Jocrassa Fel-Fotch Passameer-Day Slitheen,Ninth Doctor,2,undirected
Jocrassa Fel-Fotch Passameer-Day Slitheen,Rose Tyler,2,undirected
Jocrassa Fel-Fotch Passameer-Day Slitheen,Toshiko Sato,1,undirected
John (Knock Knock),Bill Potts,1,undirected
John (Knock Knock),Nardole,1,undirected
John (Knock Knock),Twelfth Doctor,1,undirected
John Lumic,Cyberman,1,undirected
John Lumic,Cyberman (Pete's World),1,undirected
John Lumic,Cybermen,1,undirected
John Lumic,Jackie Tyler,1,undirected
John Lumic,Jackie Tyler (Pete's World),1,undirected
John Lumic,Jake Simmonds,2,undirected
John Lumic,Mickey Smith,2,undirected
John Lumic,Pete Tyler (Pete's World),2,undirected
John Lumic,Ricky Smith,3,undirected
John Lumic,Rose Tyler,2,undirected
John Lumic,Tenth Doctor,2,undirected
John Polidori,Ashad,1,undirected
John Polidori,George Gordon Byron,1,undirected
John Polidori,Graham O'Brien,1,undirected
John Polidori,Mary Shelley,1,undirected
John Polidori,Percy Shelley,1,undirected
John Polidori,Ryan Sinclair,1,undirected
John Polidori,Thirteenth Doctor,1,undirected
John Polidori,Yasmin Khan,1,undirected
John Riddell,Amy Pond,1,undirected
John Riddell,Brian Williams (Dinosaurs on a Spaceship),1,undirected
John Riddell,Eleventh Doctor,1,undirected
John Riddell,Nefertiti,1,undirected
John Riddell,Rory Williams,1,undirected
John Riddell,Solomon (Dinosaurs on a Spaceship),1,undirected
Journey Blue,Clara Oswald,1,undirected
Journey Blue,Dalek,1,undirected
Journey Blue,Danny Pink,1,undirected
Journey Blue,Frank Armitage,1,undirected
Journey Blue,Rusty (Into the Dalek),1,undirected
Journey Blue,The Master,1,undirected
Journey Blue,Twelfth Doctor,1,undirected
Julius Grayle,Amy Pond,1,undirected
Julius Grayle,Eleventh Doctor,1,undirected
Julius Grayle,River Song,1,undirected
Julius Grayle,Rory Williams,1,undirected
Julius Grayle,Weeping Angel,1,undirected
K9 Mark III,K9 Mark IV,1,undirected
K9 Mark III,Lassar,1,undirected
K9 Mark III,Mickey Smith,1,undirected
K9 Mark III,Rose Tyler,1,undirected
K9 Mark III,Sarah Jane Smith,1,undirected
K9 Mark III,Tenth Doctor,1,undirected
K9 Mark IV,Dalek Caan,1,undirected
K9 Mark IV,Davros,1,undirected
K9 Mark IV,Donna Noble,1,undirected
K9 Mark IV,Francine Jones,1,undirected
K9 Mark IV,Gwen Cooper,1,undirected
K9 Mark IV,Ianto Jones,1,undirected
K9 Mark IV,Jack Harkness,1,undirected
K9 Mark IV,Jackie Tyler,1,undirected
K9 Mark IV,K9 Mark III,1,undirected
K9 Mark IV,Lassar,1,undirected
K9 Mark IV,Luke Smith,1,undirected
K9 Mark IV,Martha Jones,1,undirected
K9 Mark IV,Mickey Smith,2,undirected
K9 Mark IV,Mr Smith,1,undirected
K9 Mark IV,Rose Tyler,2,undirected
K9 Mark IV,Sarah Jane Smith,2,undirected
K9 Mark IV,Supreme Dalek (The Stolen Earth),1,undirected
K9 Mark IV,Sylvia Noble,1,undirected
K9 Mark IV,Tenth Doctor,2,undirected
K9 Mark IV,Tenth Doctor (Journey's End),1,undirected
K9 Mark IV,Wilfred Mott,1,undirected
Kahler-Jex,Amy Pond,1,undirected
Kahler-Jex,Eleventh Doctor,1,undirected
Kahler-Jex,Kahler-Tek,1,undirected
Kahler-Jex,Rory Williams,1,undirected
Kahler-Tek,Amy Pond,1,undirected
Kahler-Tek,Eleventh Doctor,1,undirected
Kahler-Tek,Kahler-Jex,1,undirected
Kahler-Tek,Rory Williams,1,undirected
Karabraxos,Clara Oswald,1,undirected
Karabraxos,Psi,1,undirected
Karabraxos,Saibra,1,undirected
Karabraxos,Twelfth Doctor,1,undirected
Kasaavin,Ada Lovelace,1,undirected
Kasaavin,Daniel Barton,1,undirected
Kasaavin,Graham O'Brien,1,undirected
Kasaavin,Hakim Khan,1,undirected
Kasaavin,Najia Khan,1,undirected
Kasaavin,Noor Inayat Khan,1,undirected
Kasaavin,Ryan Sinclair,1,undirected
Kasaavin,Sonya Khan,1,undirected
Kasaavin,The Master,1,undirected
Kasaavin,Thirteenth Doctor,1,undirected
Kasaavin,Tibo,1,undirected
Kasaavin,Yasmin Khan,1,undirected
Kate Stewart,Alistair Gordon Lethbridge-Stewart,1,undirected
Kate Stewart,Amy Pond,1,undirected
Kate Stewart,Bonnie (The Zygon Invasion),3,undirected
Kate Stewart,Brian Williams (Dinosaurs on a Spaceship),1,undirected
Kate Stewart,Clara Oswald,4,undirected
Kate Stewart,Dalek Fleet,1,undirected
Kate Stewart,Danny Pink,1,undirected
Kate Stewart,Davros,1,undirected
Kate Stewart,Eleventh Doctor,2,undirected
Kate Stewart,Elizabeth I,1,undirected
Kate Stewart,Jac (The Magician's Apprentice),1,undirected
Kate Stewart,Ohila,1,undirected
Kate Stewart,Petronella Osgood,3,undirected
Kate Stewart,Rory Williams,1,undirected
Kate Stewart,Shakri,1,undirected
Kate Stewart,Tenth Doctor,1,undirected
Kate Stewart,The Curator,1,undirected
Kate Stewart,The Master,2,undirected
Kate Stewart,The Moment,1,undirected
Kate Stewart,Twelfth Doctor,4,undirected
Kate Stewart,War Doctor,1,undirected
Kate Stewart,Zygon Kate Stewart,1,undirected
Kate Stewart,Zygon Osgood,1,undirected
Kazran Sardick,Abigail Pettigrew,1,undirected
Kazran Sardick,Amy Pond,1,undirected
Kazran Sardick,Eleventh Doctor,1,undirected
Kazran Sardick,Elliot Sardick,1,undirected
Kazran Sardick,Rory Williams,1,undirected
Kenossium,Ashildr,1,undirected
Kenossium,Clara Oswald,1,undirected
Kenossium,Ohila,1,undirected
Kenossium,Rassilon,1,undirected
Kenossium,Twelfth Doctor,1,undirected
Klineman Halpen,Donna Noble,1,undirected
Klineman Halpen,Ood Sigma,1,undirected
Klineman Halpen,Tenth Doctor,1,undirected
Kovarian,Amy Pond,1,undirected
Kovarian,Dorium Maldovar,1,undirected
Kovarian,Eleventh Doctor,1,undirected
Kovarian,Paternoster Gang,1,undirected
Kovarian,River Song,1,undirected
Kovarian,Rory Williams,1,undirected
Krafayis (Vincent and the Doctor),Amy Pond,1,undirected
Krafayis (Vincent and the Doctor),Eleventh Doctor,1,undirected
Krafayis (Vincent and the Doctor),Vincent van Gogh,1,undirected
Krasko,Graham O'Brien,1,undirected
Krasko,Rosa Parks,1,undirected
Krasko,Ryan Sinclair,1,undirected
Krasko,Thirteenth Doctor,1,undirected
Krasko,Yasmin Khan,1,undirected
Lassar,K9 Mark III,1,undirected
Lassar,K9 Mark IV,1,undirected
Lassar,Mickey Smith,1,undirected
Lassar,Rose Tyler,1,undirected
Lassar,Sarah Jane Smith,1,undirected
Lassar,Tenth Doctor,1,undirected
Leandro,Ashildr,1,undirected
Leandro,Clara Oswald,1,undirected
Leandro,Twelfth Doctor,1,undirected
Leo Jones,Clive Jones,2,undirected
Leo Jones,Florence Finnegan,1,undirected
Leo Jones,Francine Jones,3,undirected
Leo Jones,Jack Harkness,1,undirected
Leo Jones,Martha Jones,3,undirected
Leo Jones,Richard Lazarus,1,undirected
Leo Jones,Tenth Doctor,3,undirected
Leo Jones,The Master,1,undirected
Leo Jones,Tish Jones,3,undirected
Lily Arwell,Amy Pond,1,undirected
Lily Arwell,Cyril Arwell,1,undirected
Lily Arwell,Eleventh Doctor,1,undirected
Lily Arwell,Harvest ranger,1,undirected
Lily Arwell,Madge Arwell,1,undirected
Lily Arwell,Rory Williams,1,undirected
Liz 10,Amy Pond,1,undirected
Liz 10,Eleventh Doctor,1,undirected
Liz 10,Hawthorne (The Beast Below),1,undirected
Lord,Azlok,1,undirected
Lord,Cassie Rice,1,undirected
Lord,Jimmy Stalkingwolf,1,undirected
Lord,Tenth Doctor,1,undirected
Lucy Fletcher,Grant (The Return of Doctor Mysterio),1,undirected
Lucy Fletcher,Nardole,1,undirected
Lucy Fletcher,Shoal of the Winter Harmony,1,undirected
Lucy Fletcher,Twelfth Doctor,1,undirected
Luke Smith,Alonso Frame,1,undirected
Luke Smith,Dalek Caan,1,undirected
Luke Smith,Davros,2,undirected
Luke Smith,Donna Noble,3,undirected
Luke Smith,Eleventh Doctor,1,undirected
Luke Smith,Francine Jones,2,undirected
Luke Smith,Gwen Cooper,2,undirected
Luke Smith,Harriet Jones,1,undirected
Luke Smith,Ianto Jones,2,undirected
Luke Smith,Jack Harkness,3,undirected
Luke Smith,Jackie Tyler,2,undirected
Luke Smith,K9 Mark IV,1,undirected
Luke Smith,Martha Jones,3,undirected
Luke Smith,Mickey Smith,2,undirected
Luke Smith,Mr Smith,2,undirected
Luke Smith,Ood Sigma,1,undirected
Luke Smith,Rassilon,1,undirected
Luke Smith,Rose Tyler,3,undirected
Luke Smith,Sarah Jane Smith,3,undirected
Luke Smith,Supreme Dalek (The Stolen Earth),2,undirected
Luke Smith,Sylvia Noble,3,undirected
Luke Smith,Tenth Doctor,3,undirected
Luke Smith,Tenth Doctor (Journey's End),1,undirected
Luke Smith,The Master,1,undirected
Luke Smith,Wilfred Mott,3,undirected
Lynda Moss,Bad Wolf (entity),1,undirected
Lynda Moss,Dalek Emperor in the Last Great Time War,1,undirected
Lynda Moss,Dalek of human origin,1,undirected
Lynda Moss,Jack Harkness,2,undirected
Lynda Moss,Jackie Tyler,1,undirected
Lynda Moss,Mickey Smith,1,undirected
Lynda Moss,Ninth Doctor,2,undirected
Lynda Moss,Rose Tyler,2,undirected
Lynda Moss,Tenth Doctor,1,undirected
Mace (The Sontaran Stratagem),Donna Noble,2,undirected
Mace (The Sontaran Stratagem),Martha Jones,2,undirected
Mace (The Sontaran Stratagem),Ross Jenkins,2,undirected
Mace (The Sontaran Stratagem),Staal,2,undirected
Mace (The Sontaran Stratagem),Sylvia Noble,2,undirected
Mace (The Sontaran Stratagem),Tenth Doctor,2,undirected
Mace (The Sontaran Stratagem),Wilfred Mott,2,undirected
Macra,Face of Boe,1,undirected
Macra,Hame,1,undirected
Macra,Martha Jones,1,undirected
Macra,Tenth Doctor,1,undirected
Madge Arwell,Amy Pond,1,undirected
Madge Arwell,Cyril Arwell,1,undirected
Madge Arwell,Eleventh Doctor,1,undirected
Madge Arwell,Harvest ranger,1,undirected
Madge Arwell,Lily Arwell,1,undirected
Madge Arwell,Rory Williams,1,undirected
Manish,Graham O'Brien,1,undirected
Manish,Hakim Khan,1,undirected
Manish,Najia Khan,1,undirected
Manish,Ryan Sinclair,1,undirected
Manish,Sonya Khan,1,undirected
Manish,Thirteenth Doctor,1,undirected
Manish,Yasmin Khan,1,undirected
Martha Jones,Alonso Frame,1,undirected
Martha Jones,Baltazar,1,undirected
Martha Jones,Carrionite,1,undirected
Martha Jones,Clive Jones,3,undirected
Martha Jones,Cobb (The Doctor's Daughter),1,undirected
Martha Jones,Cult of Skaro,1,undirected
Martha Jones,Dalek Caan,2,undirected
Martha Jones,Dalek Sec,1,undirected
Martha Jones,Davros,2,undirected
Martha Jones,Donna Noble,6,undirected
Martha Jones,Eleventh Doctor,1,undirected
Martha Jones,Elizabeth I,1,undirected
Martha Jones,Face of Boe,1,undirected
Martha Jones,Florence Finnegan,1,undirected
Martha Jones,Francine Jones,7,undirected
Martha Jones,Futurekind,1,undirected
Martha Jones,Gwen Cooper,2,undirected
Martha Jones,Hame,1,undirected
Martha Jones,Harriet Jones,1,undirected
Martha Jones,Ianto Jones,2,undirected
Martha Jones,Jack Harkness,6,undirected
Martha Jones,Jackie Tyler,2,undirected
Martha Jones,Jenny (The Doctor's Daughter),1,undirected
Martha Jones,K9 Mark IV,1,undirected
Martha Jones,Leo Jones,3,undirected
Martha Jones,Luke Smith,3,undirected
Martha Jones,Mace (The Sontaran Stratagem),2,undirected
Martha Jones,Macra,1,undirected
Martha Jones,Mickey Smith,2,undirected
Martha Jones,Mr Smith,2,undirected
Martha Jones,Ood Sigma,1,undirected
Martha Jones,Rassilon,1,undirected
Martha Jones,Richard Lazarus,1,undirected
Martha Jones,Rose Tyler,3,undirected
Martha Jones,Ross Jenkins,2,undirected
Martha Jones,Sarah Jane Smith,3,undirected
Martha Jones,Staal,2,undirected
Martha Jones,Supreme Dalek (The Stolen Earth),2,undirected
Martha Jones,Sylvia Noble,5,undirected
Martha Jones,Tenth Doctor,18,undirected
Martha Jones,Tenth Doctor (Journey's End),1,undirected
Martha Jones,The Master,4,undirected
Martha Jones,Tish Jones,4,undirected
Martha Jones,Torajii,1,undirected
Martha Jones,Weeping Angel,1,undirected
Martha Jones,Wilfred Mott,5,undirected
Martha Jones,William Shakespeare,1,undirected
Mary Shelley,Ashad,1,undirected
Mary Shelley,George Gordon Byron,1,undirected
Mary Shelley,Graham O'Brien,1,undirected
Mary Shelley,John Polidori,1,undirected
Mary Shelley,Percy Shelley,1,undirected
Mary Shelley,Ryan Sinclair,1,undirected
Mary Shelley,Thirteenth Doctor,1,undirected
Mary Shelley,Yasmin Khan,1,undirected
Matron,Casp,1,undirected
Matron,Cassandra O'Brien.Δ17,1,undirected
Matron,Face of Boe,1,undirected
Matron,Jackie Tyler,1,undirected
Matron,Mickey Smith,1,undirected
Matron,Rose Tyler,1,undirected
Matron,Tenth Doctor,1,undirected
Max Capricorn,Alonso Frame,1,undirected
Max Capricorn,Astrid Peth,1,undirected
Max Capricorn,Copper (Voyage of the Damned),1,undirected
Max Capricorn,Heavenly Host,1,undirected
Max Capricorn,Tenth Doctor,1,undirected
Max Capricorn,Wilfred Mott,1,undirected
McMillen,Ood,1,undirected
McMillen,The Beast (The Impossible Planet),1,undirected
Mercy Hartigan,Jackson Lake,1,undirected
Mercy Hartigan,Rosita Farisi,1,undirected
Mercy Hartigan,Tenth Doctor,1,undirected
Metaltron,Adam Mitchell,1,undirected
Metaltron,Ninth Doctor,1,undirected
Metaltron,Rose Tyler,1,undirected
Mickey Smith,Alonso Frame,1,undirected
Mickey Smith,Bad Wolf (entity),1,undirected
Mickey Smith,Blon Fel-Fotch Passameer-Day Slitheen,1,undirected
Mickey Smith,Casp,1,undirected
Mickey Smith,Cassandra O'Brien.Δ17,1,undirected
Mickey Smith,Clive Finch,1,undirected
Mickey Smith,Clockwork Droid,1,undirected
Mickey Smith,Control node (The Girl in the Fireplace),1,undirected
Mickey Smith,Cyber-Leader One,1,undirected
Mickey Smith,Cybermen,1,undirected
Mickey Smith,Dalek Caan,1,undirected
Mickey Smith,Dalek Emperor in the Last Great Time War,1,undirected
Mickey Smith,Dalek Sec,1,undirected
Mickey Smith,Davros,1,undirected
Mickey Smith,Donna Noble,3,undirected
Mickey Smith,Eleventh Doctor,1,undirected
Mickey Smith,Face of Boe,1,undirected
Mickey Smith,Francine Jones,1,undirected
Mickey Smith,Gwen Cooper,1,undirected
Mickey Smith,Harriet Jones,3,undirected
Mickey Smith,Ianto Jones,1,undirected
Mickey Smith,Jack Harkness,4,undirected
Mickey Smith,Jackie Tyler,11,undirected
Mickey Smith,Jackie Tyler (Pete's World),1,undirected
Mickey Smith,Jake Simmonds,3,undirected
Mickey Smith,Jeanne-Antoinette Poisson,1,undirected
Mickey Smith,Jocrassa Fel-Fotch Passameer-Day Slitheen,2,undirected
Mickey Smith,John Lumic,2,undirected
Mickey Smith,K9 Mark III,1,undirected
Mickey Smith,K9 Mark IV,2,undirected
Mickey Smith,Lassar,1,undirected
Mickey Smith,Luke Smith,2,undirected
Mickey Smith,Lynda Moss,1,undirected
Mickey Smith,Martha Jones,2,undirected
Mickey Smith,Matron,1,undirected
Mickey Smith,Mr Smith,1,undirected
Mickey Smith,Nestene Consciousness,1,undirected
Mickey Smith,Ninth Doctor,5,undirected
Mickey Smith,Ood Sigma,1,undirected
Mickey Smith,Pete Tyler (Pete's World),3,undirected
Mickey Smith,Rassilon,1,undirected
Mickey Smith,Ricky Smith,2,undirected
Mickey Smith,Rose Tyler,15,undirected
Mickey Smith,Sarah Jane Smith,3,undirected
Mickey Smith,Supreme Dalek (The Stolen Earth),1,undirected
Mickey Smith,Sycorax leader,1,undirected
Mickey Smith,Sylvia Noble,2,undirected
Mickey Smith,Tenth Doctor,11,undirected
Mickey Smith,Tenth Doctor (Journey's End),1,undirected
Mickey Smith,The Master,1,undirected
Mickey Smith,Toshiko Sato,1,undirected
Mickey Smith,Wilfred Mott,2,undirected
Mickey Smith,Yvonne Hartman,2,undirected
Midnight entity,Tenth Doctor,1,undirected
Mighty Jagrafess of the Holy Hadrojassic Maxarodenfoe,Adam Mitchell,1,undirected
Mighty Jagrafess of the Holy Hadrojassic Maxarodenfoe,Ninth Doctor,1,undirected
Mighty Jagrafess of the Holy Hadrojassic Maxarodenfoe,Rose Tyler,1,undirected
Mighty Jagrafess of the Holy Hadrojassic Maxarodenfoe,The Editor,1,undirected
Minotaur (The God Complex),Amy Pond,1,undirected
Minotaur (The God Complex),Eleventh Doctor,1,undirected
