Source,Target,Weight,Type
Leela,Mike Yates,1,undirected
Leela,Mr Sin,1,undirected
Leela,Nyssa,1,undirected
Leela,Oracle (Underworld),1,undirected
Leela,Peri Brown,1,undirected
Leela,Romana II,1,undirected
Leela,Rutan Host,1,undirected
Leela,Sarah Jane Smith,1,undirected
Leela,Seer,1,undirected
Leela,Seventh Doctor,1,undirected
Leela,Sixth Doctor,1,undirected
Leela,Stor,1,undirected
Leela,Susan Foreman,1,undirected
Leela,Taren Capel,1,undirected
Leela,The Brigadier,1,undirected
Leela,The Collector,1,undirected
Leela,The Nucleus,1,undirected
Leela,The Rani,1,undirected
Leela,The Swarm (The Invisible Enemy),1,undirected
Leela,Third Doctor,1,undirected
Leela,Vardan,1,undirected
Leela,Victoria Waterfield,1,undirected
Leela,Xoanon,1,undirected
Li H'sen Chang,Fourth Doctor,1,undirected
Li H'sen Chang,George Litefoot,1,undirected
Li H'sen Chang,Henry Gordon Jago,1,undirected
Li H'sen Chang,Leela,1,undirected
Li H'sen Chang,Magnus Greel,1,undirected
Li H'sen Chang,Mr Sin,1,undirected
Light (Ghost Light),Ace,1,undirected
Light (Ghost Light),Josiah Samuel Smith,1,undirected
Light (Ghost Light),Seventh Doctor,1,undirected
Linx,Commander,1,undirected
Linx,Irongron,1,undirected
Linx,Sarah Jane Smith,1,undirected
Linx,The Brigadier,1,undirected
Linx,Third Doctor,1,undirected
Lish Toos,Ander Poul,1,undirected
Lish Toos,Fourth Doctor,1,undirected
Lish Toos,Kaldor android,1,undirected
Lish Toos,Kiy Uvanov,1,undirected
Lish Toos,Leela,1,undirected
Lish Toos,Taren Capel,1,undirected
Liz Shaw,Ace,1,undirected
Liz Shaw,Alastair Lethbridge-Stewart,1,undirected
Liz Shaw,Auton,1,undirected
Liz Shaw,Bruno Taltalian,1,undirected
Liz Shaw,Carrington (The Ambassadors of Death),1,undirected
Liz Shaw,Channing,1,undirected
Liz Shaw,Collinson,1,undirected
Liz Shaw,Eric Stahlman,1,undirected
Liz Shaw,Fifth Doctor,1,undirected
Liz Shaw,Fourth Doctor,1,undirected
Liz Shaw,Greg Sutton,1,undirected
Liz Shaw,John Benton,2,undirected
Liz Shaw,K9 (Storm in a Tikka) (page does not exist),1,undirected
Liz Shaw,Keith Gold,1,undirected
Liz Shaw,Leela,1,undirected
Liz Shaw,Melanie Bush,1,undirected
Liz Shaw,Mike Yates,1,undirected
Liz Shaw,Morka,1,undirected
Liz Shaw,Nestene Consciousness,1,undirected
Liz Shaw,Nyssa,1,undirected
Liz Shaw,Peri Brown,1,undirected
Liz Shaw,Petra Williams,1,undirected
Liz Shaw,Reegan,1,undirected
Liz Shaw,Romana II,1,undirected
Liz Shaw,Sarah Jane Smith,1,undirected
Liz Shaw,Seventh Doctor,1,undirected
Liz Shaw,Sixth Doctor,1,undirected
Liz Shaw,Susan Foreman,1,undirected
Liz Shaw,The Brigadier,5,undirected
Liz Shaw,The Rani,1,undirected
Liz Shaw,Third Doctor,5,undirected
Liz Shaw,Victoria Waterfield,1,undirected
Lord President,Alistair Gordon Lethbridge-Stewart,1,undirected
Lord President,Borusa,1,undirected
Lord President,Fifth Doctor,1,undirected
Lord President,First Doctor,1,undirected
Lord President,Fourth Doctor,1,undirected
Lord President,K9 Mark III,1,undirected
Lord President,Rassilon,1,undirected
Lord President,Romana II,1,undirected
Lord President,Sarah Jane Smith,1,undirected
Lord President,Second Doctor,1,undirected
Lord President,Susan Foreman,1,undirected
Lord President,Tegan Jovanka,1,undirected
Lord President,The Master,1,undirected
Lord President,Third Doctor,1,undirected
Lord President,Vislor Turlough,1,undirected
Lupton,Eight Legs,1,undirected
Lupton,Fourth Doctor,1,undirected
Lupton,John Benton,1,undirected
Lupton,K'anpo Rimpoche,1,undirected
Lupton,Mike Yates,1,undirected
Lupton,Sarah Jane Smith,1,undirected
Lupton,The Brigadier,1,undirected
Lupton,The Great One (Planet of the Spiders),1,undirected
Lupton,Third Doctor,1,undirected
Léon Colbert,Barbara Wright,1,undirected
Léon Colbert,First Doctor,1,undirected
Léon Colbert,Ian Chesterton,1,undirected
Léon Colbert,Maximilien Robespierre,1,undirected
Léon Colbert,Napoléon Bonaparte,1,undirected
Léon Colbert,Susan Foreman,1,undirected
Maaga,First Doctor,1,undirected
Maaga,Rill,1,undirected
Maaga,Steven Taylor,1,undirected
Maaga,Vicki Pallister,1,undirected
Macra,Ben Jackson,1,undirected
Macra,Jamie McCrimmon,1,undirected
Macra,Polly Wright,1,undirected
Macra,Second Doctor,1,undirected
Madge Cranleigh,Adric,1,undirected
Madge Cranleigh,Ann Talbot,1,undirected
Madge Cranleigh,Fifth Doctor,1,undirected
Madge Cranleigh,Nyssa,1,undirected
Madge Cranleigh,Tegan Jovanka,1,undirected
Magnus Greel,Fourth Doctor,1,undirected
Magnus Greel,George Litefoot,1,undirected
Magnus Greel,Henry Gordon Jago,1,undirected
Magnus Greel,Leela,1,undirected
Magnus Greel,Li H'sen Chang,1,undirected
Magnus Greel,Mr Sin,1,undirected
Mags (The Greatest Show in the Galaxy),Ace,1,undirected
Mags (The Greatest Show in the Galaxy),Chief clown,1,undirected
Mags (The Greatest Show in the Galaxy),Gods of Ragnarok,1,undirected
Mags (The Greatest Show in the Galaxy),Seventh Doctor,1,undirected
Malus,Fifth Doctor,1,undirected
Malus,George Hutchinson,1,undirected
Malus,Jane Hampden,1,undirected
Malus,Tegan Jovanka,1,undirected
Malus,Vislor Turlough,1,undirected
Malus,Will Chandler,1,undirected
Mandragora Helix,Federico,1,undirected
Mandragora Helix,Fourth Doctor,1,undirected
Mandragora Helix,Hieronymous (The Masque of Mandragora),1,undirected
Mandragora Helix,Sarah Jane Smith,1,undirected
Mandrel,Dymond,1,undirected
Mandrel,Fourth Doctor,1,undirected
Mandrel,K9 Mark II,1,undirected
Mandrel,Romana II,1,undirected
Mandrel,Tryst,1,undirected
Mara,Adric,1,undirected
Mara,Chela,1,undirected
Mara,Dukkha,1,undirected
Mara,Fifth Doctor,2,undirected
Mara,Hindle,1,undirected
Mara,Nyssa,2,undirected
Mara,Tegan Jovanka,2,undirected
Marco Polo,Barbara Wright,1,undirected
Marco Polo,First Doctor,1,undirected
Marco Polo,Ian Chesterton,1,undirected
Marco Polo,Susan Foreman,1,undirected
Marco Polo,Tegana,1,undirected
Mark Elgin,BOSS,1,undirected
Mark Elgin,Clifford Jones,1,undirected
Mark Elgin,Giant maggot,1,undirected
Mark Elgin,Jo Grant,1,undirected
Mark Elgin,John Benton,1,undirected
Mark Elgin,Mike Yates,1,undirected
Mark Elgin,Stevens,1,undirected
Mark Elgin,The Brigadier,1,undirected
Mark Elgin,Third Doctor,1,undirected
Marshal of Atrios,Astra of Atrios,1,undirected
Marshal of Atrios,Black Guardian,1,undirected
Marshal of Atrios,Drax,1,undirected
Marshal of Atrios,Fourth Doctor,1,undirected
Marshal of Atrios,K9 Mark II,1,undirected
Marshal of Atrios,Romana I,1,undirected
Marshal of Atrios,The Shadow,1,undirected
Marshal of Solos,Jaeger (The Mutants),1,undirected
Marshal of Solos,Jo Grant,1,undirected
Marshal of Solos,Third Doctor,1,undirected
Marshman,Adric,1,undirected
Marshman,Fourth Doctor,1,undirected
Marshman,K9 Mark II,1,undirected
Marshman,Romana II,1,undirected
Master Brain,Jamie McCrimmon,1,undirected
Master Brain,Karkus,1,undirected
Master Brain,Master of the Land,1,undirected
Master Brain,Rapunzel,1,undirected
Master Brain,Second Doctor,1,undirected
Master Brain,Zoe Heriot,1,undirected
Master of the Land,Jamie McCrimmon,1,undirected
Master of the Land,Karkus,1,undirected
Master of the Land,Master Brain,1,undirected
Master of the Land,Rapunzel,1,undirected
Master of the Land,Second Doctor,1,undirected
Master of the Land,Zoe Heriot,1,undirected
Maurice Caven,Jamie McCrimmon,1,undirected
Maurice Caven,Second Doctor,1,undirected
Maurice Caven,Zoe Heriot,1,undirected
Mavic Chen,Black Dalek Leader,1,undirected
Mavic Chen,Bret Vyon,1,undirected
Mavic Chen,First Doctor,1,undirected
Mavic Chen,Katarina,1,undirected
Mavic Chen,Sara Kingdom,1,undirected
Mavic Chen,Steven Taylor,1,undirected
Mavic Chen,The Monk,1,undirected
Mawdryn,Alistair Gordon Lethbridge-Stewart,1,undirected
Mawdryn,Black Guardian,1,undirected
Mawdryn,Fifth Doctor,1,undirected
Mawdryn,Nyssa,1,undirected
Mawdryn,Tegan Jovanka,1,undirected
Mawdryn,Vislor Turlough,1,undirected
Maximilien Robespierre,Barbara Wright,1,undirected
Maximilien Robespierre,First Doctor,1,undirected
Maximilien Robespierre,Ian Chesterton,1,undirected
Maximilien Robespierre,Léon Colbert,1,undirected
Maximilien Robespierre,Napoléon Bonaparte,1,undirected
Maximilien Robespierre,Susan Foreman,1,undirected
Maximillian Stael,Fendahl,1,undirected
Maximillian Stael,Fourth Doctor,1,undirected
Maximillian Stael,K9 Mark I,1,undirected
Maximillian Stael,Leela,1,undirected
Mechonoid,Barbara Wright,1,undirected
Mechonoid,Black Dalek Leader,1,undirected
Mechonoid,First Doctor,1,undirected
Mechonoid,Ian Chesterton,1,undirected
Mechonoid,Steven Taylor,1,undirected
Mechonoid,Vicki Pallister,1,undirected
Meglos,Fourth Doctor,1,undirected
Meglos,Gaztak,1,undirected
Meglos,Grugger,1,undirected
Meglos,K9 Mark II,1,undirected
Meglos,Romana II,1,undirected
Mehendri Solon,Fourth Doctor,1,undirected
Mehendri Solon,Morbius,1,undirected
Mehendri Solon,Sarah Jane Smith,1,undirected
Melanie Bush,Ace,2,undirected
Melanie Bush,Bannermen,1,undirected
Melanie Bush,Chief Caretaker,1,undirected
Melanie Bush,Fifth Doctor,1,undirected
Melanie Bush,Fourth Doctor,1,undirected
Melanie Bush,Gavrok,1,undirected
Melanie Bush,K9 (Storm in a Tikka) (page does not exist),1,undirected
Melanie Bush,Kane (Dragonfire),1,undirected
Melanie Bush,Keillor,1,undirected
Melanie Bush,Kroagnon,1,undirected
Melanie Bush,Leela,1,undirected
Melanie Bush,Liz Shaw,1,undirected
Melanie Bush,Mike Yates,1,undirected
Melanie Bush,Nyssa,1,undirected
Melanie Bush,Peri Brown,1,undirected
Melanie Bush,Romana II,1,undirected
Melanie Bush,Sabalom Glitz,1,undirected
Melanie Bush,Sarah Jane Smith,1,undirected
Melanie Bush,Seventh Doctor,5,undirected
Melanie Bush,Sixth Doctor,2,undirected
Melanie Bush,Susan Foreman,1,undirected
Melanie Bush,The Brigadier,1,undirected
Melanie Bush,The Rani,2,undirected
Melanie Bush,Third Doctor,1,undirected
Melanie Bush,Victoria Waterfield,1,undirected
Mestor,Azmael,1,undirected
Mestor,Peri Brown,1,undirected
Mestor,Sixth Doctor,1,undirected
Midge (Survival),Ace,1,undirected
Midge (Survival),Cheetah Person,1,undirected
Midge (Survival),Kitling,1,undirected
Midge (Survival),Seventh Doctor,1,undirected
Midge (Survival),The Master,1,undirected
Mike Yates,Ace,1,undirected
Mike Yates,Arthur Linwood,1,undirected
Mike Yates,Axos,1,undirected
Mike Yates,Azal,1,undirected
Mike Yates,BOSS,1,undirected
Mike Yates,Butler (Invasion of the Dinosaurs),1,undirected
Mike Yates,Carol Bell,2,undirected
Mike Yates,Charles Grover,1,undirected
Mike Yates,Charles Kettering,1,undirected
Mike Yates,Clifford Jones,1,undirected
Mike Yates,Dæmon,1,undirected
Mike Yates,Eight Legs,1,undirected
Mike Yates,Fifth Doctor,1,undirected
Mike Yates,Finch (Invasion of the Dinosaurs),1,undirected
Mike Yates,Fourth Doctor,2,undirected
Mike Yates,George Patrick Barnham,1,undirected
Mike Yates,Giant maggot,1,undirected
Mike Yates,Gold Dalek (Day of the Daleks),1,undirected
Mike Yates,Harry Mailer,1,undirected
Mike Yates,Jo Grant,7,undirected
Mike Yates,John Benton,9,undirected
Mike Yates,K'anpo Rimpoche,1,undirected
Mike Yates,K9 (Storm in a Tikka) (page does not exist),1,undirected
Mike Yates,Keller Machine,1,undirected
Mike Yates,Kronos,1,undirected
Mike Yates,Leela,1,undirected
Mike Yates,Liz Shaw,1,undirected
Mike Yates,Lupton,1,undirected
Mike Yates,Mark Elgin,1,undirected
Mike Yates,Melanie Bush,1,undirected
Mike Yates,Minotaur,1,undirected
Mike Yates,Nestene Consciousness,1,undirected
Mike Yates,Nyssa,1,undirected
Mike Yates,Olive Hawthorne,1,undirected
Mike Yates,Peri Brown,1,undirected
Mike Yates,Roland Summers,1,undirected
Mike Yates,Romana II,1,undirected
Mike Yates,Sarah Jane Smith,3,undirected
Mike Yates,Seventh Doctor,1,undirected
Mike Yates,Sixth Doctor,1,undirected
Mike Yates,Stevens,1,undirected
Mike Yates,Stuart Hyde,1,undirected
Mike Yates,Susan Foreman,1,undirected
Mike Yates,The Brigadier,10,undirected
Mike Yates,The Great One (Planet of the Spiders),1,undirected
Mike Yates,The Master,5,undirected
Mike Yates,The Rani,1,undirected
Mike Yates,Third Doctor,10,undirected
Mike Yates,Time Lord messenger,1,undirected
Mike Yates,Tom Osgood,1,undirected
Mike Yates,Victoria Waterfield,1,undirected
Mike Yates,Whitaker (Invasion of the Dinosaurs),1,undirected
Minister of Chance,Ace (Death Comes to Time),1,undirected
Minister of Chance,Antimony (Death Comes to Time),1,undirected
Minister of Chance,Seventh Doctor (Death Comes to Time),1,undirected
Minister of Chance,Tannis (Death Comes to Time),1,undirected
Minister of Chance,The Brigadier (Death Comes to Time),1,undirected
Minotaur,Jo Grant,1,undirected
Minotaur,John Benton,1,undirected
Minotaur,Kronos,1,undirected
Minotaur,Mike Yates,1,undirected
Minotaur,Stuart Hyde,1,undirected
Minotaur,The Brigadier,1,undirected
Minotaur,The Master,1,undirected
Minotaur,Third Doctor,1,undirected
Monoid,Dodo Chaplet,1,undirected
Monoid,First Doctor,1,undirected
Monoid,Steven Taylor,1,undirected
Morbius,Fourth Doctor,1,undirected
Morbius,Mehendri Solon,1,undirected
Morbius,Sarah Jane Smith,1,undirected
Morgaine,Ace,1,undirected
Morgaine,Ancelyn,1,undirected
Morgaine,Seventh Doctor,1,undirected
Morgaine,The Brigadier,1,undirected
Morgaine,The Destroyer,1,undirected
Morgaine,Winifred Bambera,1,undirected
Morgus,Adric,1,undirected
Morgus,Fifth Doctor,1,undirected
Morgus,Kamelion,1,undirected
Morgus,Nyssa,1,undirected
Morgus,Peri Brown,1,undirected
Morgus,Sharaz Jek,1,undirected
Morgus,Sixth Doctor,1,undirected
Morgus,Stotz,1,undirected
Morgus,Tegan Jovanka,1,undirected
Morgus,Vislor Turlough,1,undirected
Morka,Liz Shaw,1,undirected
Morka,The Brigadier,1,undirected
Morka,Third Doctor,1,undirected
Morok,Barbara Wright,1,undirected
Morok,First Doctor,1,undirected
Morok,Ian Chesterton,1,undirected
Morok,Vicki Pallister,1,undirected
Movellan,Dalek,1,undirected
Movellan,Davros,1,undirected
Movellan,Fourth Doctor,1,undirected
Movellan,K9 Mark II,1,undirected
Movellan,Romana II,1,undirected
Mr Sin,Fourth Doctor,1,undirected
Mr Sin,George Litefoot,1,undirected
Mr Sin,Henry Gordon Jago,1,undirected
Mr Sin,Leela,1,undirected
Mr Sin,Li H'sen Chang,1,undirected
Mr Sin,Magnus Greel,1,undirected
Napoléon Bonaparte,Barbara Wright,1,undirected
Napoléon Bonaparte,First Doctor,1,undirected
Napoléon Bonaparte,Ian Chesterton,1,undirected
Napoléon Bonaparte,Léon Colbert,1,undirected
Napoléon Bonaparte,Maximilien Robespierre,1,undirected
Napoléon Bonaparte,Susan Foreman,1,undirected
Nathan (A Fix with Sontarans),Gareth Jenkins (A Fix with Sontarans),1,undirected
Nathan (A Fix with Sontarans),Sixth Doctor,1,undirected
Nathan (A Fix with Sontarans),Tegan Jovanka,1,undirected
Nathan (A Fix with Sontarans),Turner (A Fix with Sontarans),1,undirected
Nero,Barbara Wright,1,undirected
Nero,First Doctor,1,undirected
Nero,Ian Chesterton,1,undirected
Nero,Vicki Pallister,1,undirected
Nestene Consciousness,Auton,1,undirected
Nestene Consciousness,Channing,1,undirected
Nestene Consciousness,Jo Grant,1,undirected
Nestene Consciousness,John Benton,1,undirected
Nestene Consciousness,Liz Shaw,1,undirected
Nestene Consciousness,Mike Yates,1,undirected
Nestene Consciousness,The Brigadier,2,undirected
Nestene Consciousness,The Master,1,undirected
Nestene Consciousness,Third Doctor,2,undirected
Nestene Consciousness,Time Lord messenger,1,undirected
Nimon,Fourth Doctor,1,undirected
Nimon,K9 Mark II,1,undirected
Nimon,Romana II,1,undirected
Nimon,Soldeed,1,undirected
Nyssa,Ace,1,undirected
Nyssa,Adric,10,undirected
Nyssa,Alistair Gordon Lethbridge-Stewart,1,undirected
Nyssa,Ann Talbot,1,undirected
Nyssa,Black Guardian,2,undirected
Nyssa,Borusa,1,undirected
Nyssa,Chela,1,undirected
Nyssa,Cyber-Leader (Earthshock),1,undirected
Nyssa,Dukkha,1,undirected
Nyssa,Eirak,1,undirected
Nyssa,Fifth Doctor,14,undirected
Nyssa,Fourth Doctor,3,undirected
Nyssa,Hindle,1,undirected
Nyssa,K9 (Storm in a Tikka) (page does not exist),1,undirected
Nyssa,Kamelion,1,undirected
Nyssa,Leela,1,undirected
Nyssa,Liz Shaw,1,undirected
Nyssa,Madge Cranleigh,1,undirected
Nyssa,Mara,2,undirected
Nyssa,Mawdryn,1,undirected
Nyssa,Melanie Bush,1,undirected
Nyssa,Mike Yates,1,undirected
Nyssa,Morgus,1,undirected
Nyssa,Omega,1,undirected
Nyssa,Peri Brown,2,undirected
Nyssa,Richard Mace,1,undirected
Nyssa,Romana II,1,undirected
Nyssa,Sarah Jane Smith,1,undirected
Nyssa,Seventh Doctor,1,undirected
Nyssa,Sharaz Jek,1,undirected
Nyssa,Sixth Doctor,2,undirected
Nyssa,Stotz,1,undirected
Nyssa,Susan Foreman,1,undirected
Nyssa,Tegan Jovanka,13,undirected
Nyssa,Terileptil,1,undirected
Nyssa,Terileptil android,1,undirected
Nyssa,The Brigadier,1,undirected
Nyssa,The Master,4,undirected
Nyssa,The Rani,1,undirected
Nyssa,The Watcher (Logopolis),1,undirected
Nyssa,Third Doctor,1,undirected
Nyssa,Urbankan,1,undirected
Nyssa,Victoria Waterfield,1,undirected
Nyssa,Vislor Turlough,3,undirected
Odysseus,Cassandra (The Myth Makers),1,undirected
Odysseus,First Doctor,1,undirected
Odysseus,Katarina,1,undirected
Odysseus,Steven Taylor,1,undirected
Odysseus,Vicki Pallister,1,undirected
Ogri,Cessair of Diplos,1,undirected
Ogri,Fourth Doctor,1,undirected
Ogri,K9 Mark II,1,undirected
Ogri,Romana I,1,undirected
Ogri,White Guardian,1,undirected
Ohila,Eighth Doctor,1,undirected
Ohila,War Doctor,1,undirected
Olive Hawthorne,Azal,1,undirected
Olive Hawthorne,Dæmon,1,undirected
Olive Hawthorne,Jo Grant,1,undirected
Olive Hawthorne,John Benton,1,undirected
Olive Hawthorne,Mike Yates,1,undirected
Olive Hawthorne,The Brigadier,1,undirected
Olive Hawthorne,The Master,1,undirected
Olive Hawthorne,Third Doctor,1,undirected
Olive Hawthorne,Tom Osgood,1,undirected
Omega,Borusa,1,undirected
Omega,Chancellor (The Three Doctors),1,undirected
Omega,Fifth Doctor,1,undirected
Omega,First Doctor,1,undirected
Omega,Jo Grant,1,undirected
Omega,John Benton,1,undirected
Omega,Nyssa,1,undirected
Omega,Palmer (The Three Doctors),1,undirected
Omega,President (The Three Doctors),1,undirected
Omega,Second Doctor,1,undirected
Omega,Tegan Jovanka,1,undirected
Omega,The Brigadier,1,undirected
Omega,Third Doctor,1,undirected
Omega,Time Lord (The Three Doctors),1,undirected
Oracle (Underworld),Fourth Doctor,1,undirected
Oracle (Underworld),K9 Mark I,1,undirected
Oracle (Underworld),Leela,1,undirected
Oracle (Underworld),Seer,1,undirected
Pa Clanton,Billy Clanton,1,undirected
Pa Clanton,Dodo Chaplet,1,undirected
Pa Clanton,First Doctor,1,undirected
Pa Clanton,Ike Clanton,1,undirected
Pa Clanton,Johnny Ringo,1,undirected
Pa Clanton,Phineas Clanton,1,undirected
Pa Clanton,Seth Harper,1,undirected
Pa Clanton,Steven Taylor,1,undirected
Pa Clanton,Template:Disputed,1,undirected
Padmasambhava,Edward Travers,1,undirected
Padmasambhava,Great Intelligence,1,undirected
Padmasambhava,Jamie McCrimmon,1,undirected
Padmasambhava,Second Doctor,1,undirected
Padmasambhava,Thonmi,1,undirected
Padmasambhava,Victoria Waterfield,1,undirected
Palmer (The Three Doctors),Chancellor (The Three Doctors),1,undirected
Palmer (The Three Doctors),First Doctor,1,undirected
Palmer (The Three Doctors),Jo Grant,1,undirected
Palmer (The Three Doctors),John Benton,1,undirected
Palmer (The Three Doctors),Omega,1,undirected
Palmer (The Three Doctors),President (The Three Doctors),1,undirected
Palmer (The Three Doctors),Second Doctor,1,undirected
Palmer (The Three Doctors),The Brigadier,1,undirected
Palmer (The Three Doctors),Third Doctor,1,undirected
Palmer (The Three Doctors),Time Lord (The Three Doctors),1,undirected
Pangol,Fourth Doctor,1,undirected
Pangol,K9 Mark II,1,undirected
Pangol,Romana II,1,undirected
Pangol,West Lodge,1,undirected
Peinforte,Ace,1,undirected
Peinforte,Cyber-Leader (Silver Nemesis),1,undirected
Peinforte,De Flores,1,undirected
Peinforte,Seventh Doctor,1,undirected
Peladon of Peladon,Aggedor (The Curse of Peladon),1,undirected
Peladon of Peladon,Alpha Centauri (The Curse of Peladon),1,undirected
Peladon of Peladon,Amazonia,1,undirected
Peladon of Peladon,Arcturus (The Curse of Peladon),1,undirected
Peladon of Peladon,Grun,1,undirected
Peladon of Peladon,Hepesh,1,undirected
Peladon of Peladon,Ice Warrior,1,undirected
Peladon of Peladon,Jo Grant,1,undirected
Peladon of Peladon,Third Doctor,1,undirected
Peri Brown,Ace,1,undirected
Peri Brown,Adric,1,undirected
Peri Brown,Azmael,1,undirected
Peri Brown,Borad,1,undirected
Peri Brown,Chessene of the Franzine Grig,1,undirected
Peri Brown,Chief Officer,1,undirected
Peri Brown,Cyber-Controller (The Tomb of the Cybermen),1,undirected
Peri Brown,Davros,1,undirected
Peri Brown,Fifth Doctor,3,undirected
Peri Brown,Fourth Doctor,1,undirected
Peri Brown,Gustave Lytton,1,undirected
Peri Brown,H. G. Wells,1,undirected
Peri Brown,Jamie McCrimmon,1,undirected
Peri Brown,K9 (Storm in a Tikka) (page does not exist),1,undirected
Peri Brown,Kamelion,2,undirected
Peri Brown,Leela,1,undirected
Peri Brown,Liz Shaw,1,undirected
Peri Brown,Melanie Bush,1,undirected
Peri Brown,Mestor,1,undirected
Peri Brown,Mike Yates,1,undirected
Peri Brown,Morgus,1,undirected
Peri Brown,Nyssa,2,undirected
Peri Brown,Quillam,1,undirected
Peri Brown,Romana II,1,undirected
Peri Brown,Sarah Jane Smith,1,undirected
Peri Brown,Seventh Doctor,1,undirected
Peri Brown,Sharaz Jek,1,undirected
Peri Brown,Shockeye of the Quawncing Grig,1,undirected
Peri Brown,Sil,1,undirected
Peri Brown,Sixth Doctor,9,undirected
Peri Brown,Sontaran,1,undirected
Peri Brown,Stotz,1,undirected
Peri Brown,Susan Foreman,1,undirected
Peri Brown,Tegan Jovanka,1,undirected
Peri Brown,Tekker,1,undirected
Peri Brown,The Brigadier,1,undirected
Peri Brown,The Master,2,undirected
Peri Brown,The Rani,2,undirected
Peri Brown,Third Doctor,1,undirected
Peri Brown,Victoria Waterfield,1,undirected
Peri Brown,Vislor Turlough,2,undirected
Peter Haydon,Cyber-Controller (The Tomb of the Cybermen),1,undirected
Peter Haydon,Cyberman,1,undirected
Peter Haydon,Eric Klieg,1,undirected
Peter Haydon,Jamie McCrimmon,1,undirected
Peter Haydon,Kaftan,1,undirected
Peter Haydon,Second Doctor,1,undirected
Peter Haydon,Victoria Waterfield,1,undirected
Petra Williams,Alastair Lethbridge-Stewart,1,undirected
Petra Williams,Eric Stahlman,1,undirected
Petra Williams,Greg Sutton,1,undirected
Petra Williams,John Benton,1,undirected
Petra Williams,Keith Gold,1,undirected
Petra Williams,Liz Shaw,1,undirected
Petra Williams,The Brigadier,1,undirected
Petra Williams,Third Doctor,1,undirected
Phineas Clanton,Billy Clanton,1,undirected
Phineas Clanton,Dodo Chaplet,1,undirected
Phineas Clanton,First Doctor,1,undirected
Phineas Clanton,Ike Clanton,1,undirected
Phineas Clanton,Johnny Ringo,1,undirected
Phineas Clanton,Pa Clanton,1,undirected
Phineas Clanton,Seth Harper,1,undirected
Phineas Clanton,Steven Taylor,1,undirected
Phineas Clanton,Template:Disputed,1,undirected
Polly Wright,Ben Jackson,9,undirected
Polly Wright,Bragen,1,undirected
Polly Wright,Chameleon (humanoid),1,undirected
Polly Wright,Cherub (The Smugglers),1,undirected
Polly Wright,Cutler (The Tenth Planet),1,undirected
Polly Wright,CyberMondan,1,undirected
Polly Wright,CyberTelosian,1,undirected
Polly Wright,Dalek,1,undirected
Polly Wright,Dodo Chaplet,1,undirected
Polly Wright,Edwards (The Smugglers),1,undirected
Polly Wright,First Doctor,3,undirected
Polly Wright,Grey (The Highlanders),1,undirected
Polly Wright,Jamie McCrimmon,5,undirected
Polly Wright,Janley,1,undirected
Polly Wright,Macra,1,undirected
Polly Wright,Samuel Pike,1,undirected
Polly Wright,Second Doctor,7,undirected
Polly Wright,The Director (The Faceless Ones),1,undirected
Polly Wright,WOTAN,1,undirected
Polly Wright,Zaroff,1,undirected
President (The Three Doctors),Chancellor (The Three Doctors),1,undirected
President (The Three Doctors),First Doctor,1,undirected
President (The Three Doctors),Jo Grant,1,undirected
President (The Three Doctors),John Benton,1,undirected
President (The Three Doctors),Omega,1,undirected
President (The Three Doctors),Palmer (The Three Doctors),1,undirected
President (The Three Doctors),Second Doctor,1,undirected
President (The Three Doctors),The Brigadier,1,undirected
President (The Three Doctors),Third Doctor,1,undirected
President (The Three Doctors),Time Lord (The Three Doctors),1,undirected
Quark,Jamie McCrimmon,1,undirected
Quark,Rago,1,undirected
Quark,Second Doctor,1,undirected
Quark,Toba,1,undirected
Quark,Zoe Heriot,1,undirected
Quillam,Chief Officer,1,undirected
Quillam,Peri Brown,1,undirected
Quillam,Sil,1,undirected
Quillam,Sixth Doctor,1,undirected
Rachel Jensen,Ace,1,undirected
Rachel Jensen,Allison Williams,1,undirected
Rachel Jensen,Black Dalek Leader,1,undirected
Rachel Jensen,Davros,1,undirected
Rachel Jensen,Ian Gilmore,1,undirected
Rachel Jensen,Seventh Doctor,1,undirected
